id,nhogar,miembro,comuna,dominio,edad,sexo,parentes_2,p5_2,p6_a,p6_b,estado,categori,t13,t14,t18,t28,t29,t29a,t30,sem_hs,t33,t34,t35,t37_cod_2,t37_coda_2,t38,t39,t40,t41_cod_2,t47,t48,t51_bis,i1,i4,i6_3,i10,i11,codioph,ioph_2,codioph_neto,ioph_neto_2,codios,ios_2,codioa,ioa_2,codlab,inglab_2,codi3_1x,i3_1x_2,codi3_2x,i3_2x_2,codi3_8x,i3_8x_2,codi3_est,i3_est_2,codi3_otr,i3_otr_2,codnolab,ingnolab_2,coding,ingtot_2,codi_tot,itfb_2,ipcfb_2,e2,e4,e6,e8,e12,e13,e14,edad_30,nivel,aesc,m1,m1_2,m2_anio,m3_anio,tipcob2_2,sn1_1,sn1_7,sn1_2,sn1_3,sn1_4,sn1_5,s8,sn14,sn16,s28,s29,fexp,sexotexto
2248,1,1,5,resto ciudad,44,mujer,1,3,0,0,ocupado,2,0,0,0,0,0,0,1,48,2,0,2,8600,7,2,2,1,40111,2,0,0,0,0,0,2,0,1,26000,1,26000,0,0,2,0,1,26000,2,0,2,0,2,0,2,0,2,0,2,0,1,26000,1,26000,13000,2,0,0,0,Universitario,1,0,44,7,17,2,2,0,2001,4,2,2,2,1,2,2,2,0,Muy bueno,1,1,238,mujer
2248,1,2,5,resto ciudad,10,mujer,3,0,95,1,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,26000,13000,1,3,3,5,No corresponde,0,0,10,2,4,1,1,0,1,4,2,2,2,1,2,2,2,0,Excelente,0,0,238,mujer
2249,1,1,8,resto ciudad,44,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,8401,6,1,2,4,10332,0,0,1,1,0,2,0,0,1,16000,1,16000,0,0,2,0,1,16000,2,0,2,0,2,0,2,0,2,0,2,0,1,16000,1,32000,10667,2,0,0,0,Universitario,1,0,44,7,17,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,116,varon
2249,1,2,8,resto ciudad,38,mujer,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,8401,6,1,2,4,10332,0,0,1,1,0,2,0,0,1,16000,1,16000,0,0,2,0,1,16000,2,0,2,0,2,0,2,0,2,0,2,0,1,16000,1,32000,10667,2,0,0,0,Universitario,1,0,38,7,17,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,1,1,116,mujer
2249,1,3,8,resto ciudad,8,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32000,10667,1,3,3,2,No corresponde,0,0,7,2,1,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,116,mujer
2250,1,1,2,resto ciudad,44,varon,1,2,0,0,ocupado,1,0,0,0,0,0,0,1,61,1,1,2,6900,5,2,1,2,5001,2,0,0,0,0,0,2,0,9,20000,9,20000,0,0,9,4500,9,24500,2,0,2,0,2,0,2,0,2,0,2,0,9,24500,9,46500,23250,2,0,0,0,Universitario,1,0,44,7,17,97,97,0,2006,4,2,2,2,1,2,2,2,0,Muy bueno,0,0,148,varon
2250,1,2,2,resto ciudad,38,mujer,2,2,0,0,ocupado,2,0,0,0,0,0,0,1,61,1,1,2,6900,5,2,1,2,20131,2,0,0,0,0,0,2,0,9,22000,9,22000,0,0,2,0,9,22000,2,0,2,0,2,0,2,0,2,0,2,0,9,22000,9,46500,23250,2,0,0,0,Universitario,1,0,37,7,17,97,97,0,2001,2,1,2,2,2,2,2,2,0,Bueno,2,0,148,mujer
2251,1,1,1,resto ciudad,44,varon,1,2,0,0,ocupado,1,0,0,0,0,0,0,1,41,2,0,2,7900,5,2,2,2,5002,2,0,0,0,0,0,1,1,9,30000,9,30000,0,0,2,0,9,30000,2,0,2,0,2,0,2,0,2,0,2,0,9,30000,9,55000,13750,2,0,0,0,Universitario,2,2,44,6,14,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,302,varon
2251,1,2,1,resto ciudad,49,mujer,2,2,0,0,ocupado,3,0,0,0,0,0,0,1,72,2,0,2,5100,4,2,4,4,34312,0,0,1,1,0,2,0,0,1,25000,1,25000,0,0,2,0,1,25000,2,0,2,0,2,0,2,0,2,0,2,0,1,25000,9,55000,13750,2,0,0,0,Universitario,2,5,49,6,16,1,1,0,1,3,2,1,2,2,2,2,1,1,Bueno,1,2,302,mujer
2251,1,3,1,resto ciudad,16,varon,3,6,1,2,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,9,55000,13750,1,3,7,4,No corresponde,0,0,15,4,10,1,1,0,1,3,2,1,2,2,2,2,2,0,Bueno,0,0,302,varon
2251,1,4,1,resto ciudad,14,varon,3,6,1,2,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,9,55000,13750,1,3,7,2,No corresponde,0,0,13,4,8,1,1,0,1,3,2,1,2,2,2,2,1,1,Muy bueno,0,0,302,varon
2251,1,5,1,resto ciudad,58,mujer,9,2,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,9700,9,0,0,0,55314,0,0,1,1,0,2,0,0,1,8000,1,8000,0,0,2,0,1,8000,2,0,2,0,2,0,2,0,2,0,2,0,1,8000,9,55000,13750,2,0,0,0,Secundario/ medio común,1,0,58,5,12,5,5,1996,1996,2,1,2,2,2,2,2,2,0,Bueno,1,5,302,mujer
2252,1,1,10,resto ciudad,44,varon,1,2,0,0,ocupado,3,0,0,0,0,0,0,1,32,2,0,2,6400,5,2,2,4,7001,0,0,1,1,0,2,0,0,9,40000,9,40000,0,0,2,0,9,40000,2,0,2,0,2,0,2,0,2,0,2,0,9,40000,9,40000,10000,2,0,0,0,Postgrado,1,0,44,7,19,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,186,varon
2252,1,2,10,resto ciudad,49,mujer,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,9,40000,10000,2,0,0,0,Universitario,2,3,49,6,15,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,1,2,186,mujer
2252,1,3,10,resto ciudad,15,varon,3,6,1,2,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,9,40000,10000,1,2,7,3,No corresponde,0,0,14,4,9,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,186,varon
2252,1,4,10,resto ciudad,11,varon,3,0,1,2,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,9,40000,10000,1,2,3,5,No corresponde,0,0,10,2,4,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,186,varon
2253,1,1,14,resto ciudad,44,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,2,40,2,0,2,8501,7,1,3,4,40332,0,0,1,1,0,2,0,0,1,14000,1,14000,1,19000,2,0,1,33000,2,0,2,0,2,0,2,0,2,0,2,0,1,33000,1,53000,26500,2,0,0,0,Postgrado,1,0,44,7,19,1,1,0,2013,2,1,2,2,2,2,2,2,0,Bueno,0,0,315,varon
2253,1,2,14,resto ciudad,43,mujer,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,8600,7,3,2,4,10332,0,0,1,1,0,2,0,0,1,20000,1,20000,0,0,2,0,1,20000,2,0,2,0,2,0,2,0,2,0,2,0,1,20000,1,53000,26500,2,0,0,0,Universitario,1,0,42,7,17,1,1,0,1,3,2,1,2,2,2,2,2,0,Bueno,2,0,315,mujer
2254,1,1,14,resto ciudad,44,mujer,1,3,0,0,ocupado,3,0,0,0,0,0,0,2,54,2,0,2,8600,7,1,2,4,40201,0,0,1,1,0,2,0,0,1,33000,1,33000,1,23000,2,0,1,56000,2,0,2,0,2,0,2,0,2,0,2,0,1,56000,1,56000,56000,2,0,0,0,Postgrado,1,0,44,7,19,1,1,0,2003,5,1,1,2,2,2,2,2,0,Muy bueno,2,0,489,mujer
2255,1,1,14,resto ciudad,44,varon,1,3,0,0,ocupado,2,0,0,0,0,0,0,1,20,1,1,1,7400,5,2,2,1,80131,2,0,0,0,0,0,2,0,1,35000,1,35000,0,0,2,0,1,35000,2,0,1,15000,2,0,2,0,2,0,1,15000,1,50000,1,50000,50000,2,0,0,0,Postgrado,2,1,43,7,18,3,3,0,1983,4,2,2,2,1,2,2,2,0,Muy bueno,0,0,327,varon
2256,1,1,13,resto ciudad,44,mujer,1,2,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,8401,6,1,2,4,11331,0,0,1,1,0,2,0,0,1,85000,1,85000,0,0,2,0,1,85000,2,0,2,0,2,0,2,0,2,0,2,0,1,85000,1,115000,28750,2,0,0,0,Postgrado,1,0,44,7,19,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,1,2,357,mujer
2256,1,2,13,resto ciudad,53,varon,2,2,0,0,ocupado,3,0,0,0,0,0,0,1,50,2,0,2,7000,5,2,3,3,30332,0,0,1,1,0,2,0,0,1,30000,1,30000,0,0,2,0,1,30000,2,0,2,0,2,0,2,0,2,0,2,0,1,30000,1,115000,28750,2,0,0,0,Terciario/ superior no universitario,2,2,53,6,14,1,1,0,1,5,1,1,2,2,2,2,2,0,Muy bueno,0,0,357,varon
2256,1,3,13,resto ciudad,4,mujer,3,0,2,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115000,28750,1,3,17,0,No corresponde,0,0,3,1,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,0,0,357,mujer
2256,1,4,13,resto ciudad,4,mujer,3,0,2,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115000,28750,1,3,17,0,No corresponde,0,0,3,1,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,0,0,357,mujer
2257,1,1,2,resto ciudad,44,varon,1,6,0,0,ocupado,3,0,0,0,1,2,2,0,0,0,0,2,7200,5,1,3,4,42311,0,0,1,1,0,2,0,0,1,20000,1,20000,0,0,2,0,1,20000,2,0,2,0,2,0,2,0,2,0,2,0,1,20000,1,20000,20000,2,0,0,0,Postgrado,1,0,44,7,19,1,1,0,1,3,2,1,2,2,2,2,2,0,Bueno,0,0,172,varon
2258,1,1,5,resto ciudad,44,varon,1,6,0,0,ocupado,3,0,0,0,0,0,0,2,44,1,1,1,8600,7,1,2,4,40311,0,0,2,2,4,0,0,0,2,0,2,0,1,20500,1,22000,1,42500,2,0,2,0,1,8000,2,0,2,0,1,8000,1,50500,9,110500,55250,2,0,0,0,Postgrado,2,1,44,7,18,5,5,2009,2009,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,116,varon
2258,1,2,5,resto ciudad,30,varon,8,6,0,0,ocupado,3,0,0,0,0,0,0,1,36,1,1,2,8600,7,2,2,4,40311,0,0,1,1,0,2,0,0,9,22000,9,22000,0,0,9,30000,9,52000,2,0,2,0,9,8000,2,0,2,0,9,8000,9,60000,9,110500,55250,1,2,14,1,No corresponde,0,0,30,7,17,5,5,2013,2013,5,1,1,2,2,2,2,2,0,Bueno,0,0,116,varon
2259,1,1,14,resto ciudad,44,varon,1,2,0,0,ocupado,3,0,0,0,0,0,0,2,72,2,0,2,8600,7,2,2,4,40311,0,0,1,1,0,2,0,0,9,17000,9,17000,9,17000,2,0,9,34000,2,0,2,0,2,0,2,0,2,0,2,0,9,34000,9,44000,7333,2,0,0,0,Postgrado,1,0,44,7,19,3,3,0,2006,5,1,2,2,1,2,2,2,0,Muy bueno,0,0,390,varon
2259,1,2,14,resto ciudad,37,mujer,2,2,0,0,ocupado,3,0,0,0,0,0,0,1,25,2,0,2,7000,5,2,1,1,10333,1,1,2,0,0,0,2,0,9,10000,9,10000,0,0,2,0,9,10000,2,0,2,0,2,0,2,0,2,0,2,0,9,10000,9,44000,7333,2,0,0,0,Universitario,2,6,36,6,16,3,3,0,2006,4,2,2,2,1,2,2,2,0,Muy bueno,1,4,390,mujer
2259,1,3,14,resto ciudad,10,mujer,3,0,1,2,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,9,44000,7333,1,2,3,5,No corresponde,0,0,10,2,4,3,3,0,2006,4,2,2,2,1,2,2,2,0,Muy bueno,0,0,390,mujer
2259,1,4,14,resto ciudad,8,varon,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44000,7333,1,3,3,3,No corresponde,0,0,8,2,2,1,1,0,1,4,2,2,2,1,2,2,2,0,Muy bueno,0,0,390,varon
2259,1,5,14,resto ciudad,7,varon,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44000,7333,1,2,3,2,No corresponde,0,0,7,2,1,1,1,0,1,4,2,2,2,1,2,2,2,0,Muy bueno,0,0,390,varon
2259,1,6,14,resto ciudad,4,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44000,7333,1,2,18,0,No corresponde,0,0,4,1,0,1,1,0,1,4,2,2,2,1,2,2,2,0,Muy bueno,0,0,390,mujer
2260,1,1,3,inquilinatos hoteles inmuebles tomados,45,varon,1,6,0,0,ocupado,2,0,0,0,0,0,0,1,18,1,2,2,4810,3,2,2,1,33114,2,0,0,0,0,0,2,0,1,4000,1,4000,0,0,2,0,1,4000,2,0,2,0,2,0,1,500,2,0,1,500,1,4500,1,4500,4500,1,1,12,1,No corresponde,0,0,45,6,12,5,5,2000,2000,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,170,varon
2261,1,1,8,resto ciudad,45,mujer,1,6,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,4807,3,2,2,3,20333,0,0,1,1,0,2,0,0,1,17000,1,17000,0,0,2,0,1,17000,2,0,2,0,2,0,2,0,2,0,2,0,1,17000,1,22000,7333,1,3,12,3,No corresponde,0,0,44,6,14,2,2,0,1990,2,1,2,2,2,2,2,2,0,Regular,1,1,123,mujer
2261,1,2,8,resto ciudad,74,mujer,6,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5000,2,0,2,0,2,0,2,0,1,5000,1,5000,1,22000,7333,2,0,0,0,Primario común,1,0,73,3,7,2,2,0,1987,2,1,2,2,2,2,2,2,0,Bueno,1,3,123,mujer
2261,1,3,8,resto ciudad,19,varon,3,6,95,1,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,22000,7333,1,2,7,5,No corresponde,0,0,19,4,11,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,0,0,123,varon
2262,1,1,3,resto ciudad,45,varon,1,6,0,0,ocupado,3,0,0,0,0,0,0,1,35,2,0,2,8600,7,1,2,3,40312,0,0,1,1,0,2,0,0,1,14000,1,14000,0,0,2,0,1,14000,2,0,2,0,2,0,2,0,2,0,2,0,1,14000,1,24000,12000,1,3,12,1,No corresponde,0,0,45,6,12,4,5,1996,1996,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,183,varon
2262,1,2,3,resto ciudad,48,mujer,7,6,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,9700,9,0,0,0,55314,0,0,1,1,0,2,0,0,1,10000,1,10000,0,0,2,0,1,10000,2,0,2,0,2,0,2,0,2,0,2,0,1,10000,1,24000,12000,2,0,0,0,Terciario/ superior no universitario,1,0,47,7,15,4,5,1996,1996,2,1,2,2,2,2,2,2,0,Muy bueno,2,0,183,mujer
2263,1,1,1,resto ciudad,45,mujer,1,5,0,0,ocupado,2,0,0,0,0,0,0,2,111.33,2,0,2,1400,1,2,1,1,80113,2,0,0,0,0,0,2,0,2,0,2,0,1,8500,2,0,1,8500,2,0,2,0,2,0,2,0,2,0,2,0,1,8500,1,24000,8000,1,1,12,3,No corresponde,0,0,44,6,14,6,6,0,1986,2,1,2,2,2,2,2,2,0,Regular,1,1,194,mujer
2263,1,2,1,resto ciudad,72,mujer,6,3,0,0,ocupado,3,0,0,0,0,0,0,1,5,2,0,2,9700,9,0,0,0,55314,0,0,3,1,0,2,0,0,1,2000,1,2000,0,0,2,0,1,2000,1,4500,2,0,2,0,2,0,2,0,1,4500,1,6500,1,24000,8000,2,0,0,0,Primario común,1,0,72,3,7,3,3,0,1945,2,1,2,2,2,2,2,2,0,Bueno,1,5,194,mujer
2263,1,3,1,resto ciudad,20,mujer,3,6,95,1,ocupado,3,0,0,0,0,0,0,1,45,2,0,1,8200,5,2,2,4,10333,0,0,1,1,0,2,0,0,1,9000,1,9000,0,0,2,0,1,9000,2,0,2,0,2,0,2,0,2,0,2,0,1,9000,1,24000,8000,1,1,13,1,No corresponde,0,0,20,6,12,1,1,0,1,3,2,1,2,2,2,2,2,0,Bueno,2,0,194,mujer
2264,1,1,13,resto ciudad,45,mujer,1,1,0,0,ocupado,3,0,0,0,0,0,0,2,57,2,0,2,8600,7,1,3,4,40311,0,0,1,1,0,2,0,0,1,17000,1,17000,1,3500,2,0,1,20500,2,0,2,0,2,0,2,0,2,0,2,0,1,20500,1,40500,13500,1,1,14,1,No corresponde,0,0,44,7,17,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,1,1,159,mujer
2264,1,2,13,resto ciudad,44,varon,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,50,2,0,2,2601,1,2,3,4,30332,0,0,1,1,0,2,0,0,1,20000,1,20000,0,0,2,0,1,20000,2,0,2,0,2,0,2,0,2,0,2,0,1,20000,1,40500,13500,2,0,0,0,Terciario/ superior no universitario,1,0,43,7,15,6,6,0,2016,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,159,varon
2264,1,3,13,resto ciudad,12,varon,3,0,95,1,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,40500,13500,1,3,3,7,No corresponde,0,0,12,2,6,1,1,0,1,3,2,1,2,2,2,2,2,0,Excelente,0,0,159,varon
2265,1,1,13,resto ciudad,45,varon,1,1,0,0,ocupado,2,0,0,0,0,0,0,1,8,1,1,2,4000,2,2,5,1,72113,2,0,0,0,0,0,2,0,1,15000,1,15000,0,0,2,0,1,15000,2,0,2,0,2,0,2,0,2,0,2,0,1,15000,9,30100,5017,2,0,0,0,Primario común,2,3,45,2,3,5,5,1992,2006,1,2,2,2,2,2,2,2,0,Bueno,0,0,198,varon
2265,1,2,13,resto ciudad,43,mujer,2,1,0,0,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,1,2000,2,0,1,2000,1,2000,9,30100,5017,2,0,0,0,Secundario/ medio común,2,3,43,4,10,4,5,2010,2012,1,2,2,2,2,2,2,2,0,Bueno,1,2,198,mujer
2265,1,3,13,resto ciudad,47,mujer,7,3,0,0,ocupado,3,0,0,0,0,0,0,2,0,1,1,1,9700,9,0,0,0,55314,0,0,3,1,0,2,0,0,1,4200,1,4200,9,2900,2,0,9,7100,2,0,2,0,2,0,2,0,2,0,2,0,9,7100,9,30100,5017,2,0,0,0,Primario común,2,6,46,2,6,5,5,1990,2005,1,2,2,2,2,2,2,2,0,Bueno,2,0,198,mujer
2265,1,4,13,resto ciudad,3,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30100,5017,1,1,17,0,No corresponde,0,0,3,1,0,1,1,0,1,1,2,2,2,2,2,2,2,0,Bueno,0,0,198,mujer
2265,1,5,13,resto ciudad,1,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30100,5017,3,0,0,0,No corresponde,0,0,1,8,0,6,6,0,1,1,2,2,2,2,2,2,1,3,Muy bueno,0,0,198,mujer
2265,1,6,13,resto ciudad,30,mujer,7,6,0,0,ocupado,3,0,0,0,0,0,0,1,40,1,1,2,9700,9,0,0,0,55314,0,0,1,1,0,2,0,0,1,6000,1,6000,0,0,2,0,1,6000,2,0,2,0,2,0,2,0,2,0,2,0,1,6000,9,30100,5017,2,0,0,0,Secundario/ medio común,1,0,30,5,12,5,5,2009,2009,2,1,2,2,2,2,2,2,0,Bueno,2,0,198,mujer
2266,1,1,8,resto ciudad,45,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,48,1,1,2,3800,10,1,2,4,56314,0,0,1,1,0,2,0,0,1,12000,1,12000,0,0,2,0,1,12000,2,0,2,0,2,0,2,0,2,0,2,0,1,12000,1,17000,3400,2,0,0,0,Primario común,1,0,44,3,7,6,6,0,1993,2,1,2,2,2,2,2,2,0,Excelente,0,0,172,varon
2266,1,2,8,resto ciudad,38,mujer,2,1,0,0,ocupado,2,0,0,0,0,0,0,1,28,1,1,1,8700,7,2,2,3,56114,1,2,0,0,0,0,2,0,1,5000,1,5000,0,0,2,0,1,5000,2,0,2,0,2,0,2,0,2,0,2,0,1,5000,1,17000,3400,2,0,0,0,Terciario/ superior no universitario,2,2,38,6,14,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,1,4,172,mujer
2266,1,3,8,resto ciudad,15,varon,3,6,1,2,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,17000,3400,1,2,7,3,No corresponde,0,0,15,4,9,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,172,varon
2266,1,4,8,resto ciudad,13,varon,3,0,1,2,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,17000,3400,1,2,7,1,No corresponde,0,0,13,4,7,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,172,varon
2266,1,5,8,resto ciudad,4,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000,3400,1,2,18,0,No corresponde,0,0,4,1,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,172,mujer
2267,1,1,8,villas emergencia,45,varon,1,1,0,0,ocupado,2,0,0,0,0,0,0,1,32,2,0,2,4000,2,2,5,1,72113,2,0,0,0,0,0,2,0,1,6000,1,6000,0,0,2,0,1,6000,2,0,2,0,2,0,2,0,2,0,2,0,1,6000,1,7500,938,2,0,0,0,Primario común,1,0,44,3,7,5,5,1990,1990,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,378,varon
2267,1,2,8,villas emergencia,46,mujer,2,1,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,1,1500,2,0,1,1500,1,1500,1,7500,938,2,0,0,0,Secundario/ medio común,1,0,46,5,12,5,5,1992,1992,1,2,2,2,2,2,2,2,0,Muy bueno,1,4,378,mujer
2267,1,3,8,villas emergencia,28,mujer,3,1,0,0,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,7500,938,1,1,12,3,No corresponde,0,0,27,6,14,5,5,1992,1992,1,2,2,2,2,2,2,2,0,Muy bueno,1,1,378,mujer
2267,1,4,8,villas emergencia,24,varon,3,6,95,2,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,7500,938,2,0,0,0,Secundario/ medio común,2,3,23,4,10,1,1,0,1,1,2,2,2,2,2,2,2,0,Regular,0,0,378,varon
2267,1,5,8,villas emergencia,13,mujer,3,0,95,2,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,7500,938,1,1,3,7,No corresponde,0,0,12,2,6,1,1,0,1,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,378,mujer
2267,1,6,8,villas emergencia,7,varon,3,0,95,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,938,1,1,3,2,No corresponde,0,0,7,2,1,1,1,0,1,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,378,varon
2267,1,7,8,villas emergencia,1,mujer,5,0,8,3,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500,938,3,0,0,0,No corresponde,0,0,0,8,0,1,1,0,1,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,378,mujer
